step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
433,1799240,3464,0.010697267505419859,0.625,0.625,0.009168639708736813,0.5,0.5,,
434,1802832,3472,0.00961068031799048,0.75,0.75,,,,,
435,1806616,3480,0.00995396441573833,0.625,0.625,,,,,
436,1811424,3488,0.006219587603587059,0.875,0.875,,,,,
437,1815208,3496,0.008671244481818965,0.75,0.75,,,,,
438,1821488,3504,0.006190452254436836,0.875,0.875,,,,,
439,1825976,3512,0.004682974973715469,0.875,0.875,,,,,
440,1830016,3520,0.008902801091482778,0.625,0.625,,,,,
441,1834952,3528,0.007362330285317738,0.625,0.625,0.00729160068916989,0.625,0.625,,
442,1837840,3536,0.009745083458559312,0.875,0.875,,,,,
443,1841048,3544,0.01098456452874933,0.75,0.75,,,,,
444,1845472,3552,0.008158902654344784,0.75,0.75,,,,,
445,1849576,3560,0.012245677595428599,0.625,0.625,,,,,
446,1853936,3568,0.012146444932175237,0.75,0.75,,,,,
447,1858296,3576,0.012124880745646329,0.375,0.375,,,,,
448,1864384,3584,0.007070881496347602,0.625,0.625,,,,,
449,1869704,3592,0.004744573181122064,0.875,0.875,0.009850032300688252,0.75,0.75,,
450,1872464,3600,0.01211053475367117,0.875,0.875,,,,,
451,1878424,3608,0.006156458710574942,0.875,0.875,,,,,
452,1882912,3616,0.009043809632981743,0.625,0.625,,,,,
453,1885672,3624,0.008359775851888563,0.625,0.625,,,,,
454,1888752,3632,0.01013083474388665,0.875,0.875,,,,,
455,1893176,3640,0.010334123150874855,0.625,0.625,,,,,
456,1898432,3648,0.009107946289992671,0.75,0.75,,,,,
457,1902088,3656,0.00981910940730207,0.875,0.875,0.007142320907390189,1.0,1.0,,
458,1906256,3664,0.011494717739930944,0.625,0.625,,,,,
459,1909528,3672,0.009248898200182851,0.75,0.75,,,,,
460,1913952,3680,0.007086823059114485,0.875,0.875,,,,,
461,1918120,3688,0.008079342043657255,0.625,0.625,,,,,
462,1923504,3696,0.005312056997523143,0.875,0.875,,,,,
463,1926776,3704,0.012016547758842627,0.5,0.5,,,,,
464,1932160,3712,0.009742816138682844,0.75,0.75,,,,,
465,1935880,3720,0.006569468160854847,0.875,0.875,0.007135866417753434,0.875,0.875,,
466,1940624,3728,0.00882303326859013,0.5,0.5,,,,,
467,1944856,3736,0.007403751434537554,0.75,0.75,,,,,
468,1948704,3744,0.007159272632047009,0.5,0.5,,,,,
469,1953448,3752,0.009877068706212053,0.5,0.5,,,,,
470,1957168,3760,0.01059885307348496,0.375,0.375,,,,,
471,1963064,3768,0.0063507321578586675,0.875,0.875,,,,,
472,1967104,3776,0.007842519978824182,0.75,0.75,,,,,
473,1971912,3784,0.010123049740984531,0.75,0.75,0.0072487149570454115,0.875,0.875,,
474,1977168,3792,0.005645481432378747,0.75,0.75,,,,,
475,1981336,3800,0.0068581889158132615,0.625,0.625,,,,,
476,1985568,3808,0.005799218207108446,0.875,0.875,,,,,
477,1988648,3816,0.006050023580037436,1.0,1.0,,,,,
478,1993648,3824,0.008963351413181383,0.5,0.5,,,,,
479,1999736,3832,0.0076188160451636944,0.625,0.625,,,,,
480,2004416,3840,0.009685816865834553,0.75,0.75,,,,,
481,2008008,3848,0.007400375259569186,1.0,1.0,0.008283878082513994,0.625,0.625,,
482,2013328,3856,0.004202040336001484,0.75,0.75,,,,,
483,2017112,3864,0.005732422988378343,1.0,1.0,,,,,
484,2021536,3872,0.009076040264046703,0.875,0.875,,,,,
485,2025896,3880,0.006664715632759355,0.875,0.875,,,,,
486,2031088,3888,0.005418418782986367,0.625,0.625,,,,,
487,2036600,3896,0.0036206974414478357,1.0,1.0,,,,,
488,2040384,3904,0.007357718097666076,0.75,0.75,,,,,
489,2044936,3912,0.00938011654280242,0.75,0.75,0.006269434600577733,0.625,0.625,,
490,2050256,3920,0.007243612931453286,0.75,0.75,,,,,
491,2053976,3928,0.009851925109826978,0.75,0.75,,,,,
492,2058208,3936,0.008342739523848577,0.625,0.625,,,,,
493,2064168,3944,0.005306475574047239,0.875,0.875,,,,,
494,2070192,3952,0.008099083994237035,0.75,0.75,,,,,
495,2073656,3960,0.008910890879645628,0.5,0.5,,,,,
496,2078464,3968,0.008689694252200784,0.75,0.75,,,,,
497,2082120,3976,0.008406759415043158,0.625,0.625,0.007075899628458872,0.875,0.875,,
498,2085136,3984,0.010813481605127049,1.0,1.0,,,,,
499,2088920,3992,0.007179941388543543,1.0,1.0,,,,,
500,2093152,4000,0.009315157144968916,0.625,0.625,,,,,
501,2097576,4008,0.0074341871366956904,0.625,0.625,,,,,
502,2100912,4016,0.006440652443890532,0.875,0.875,,,,,
503,2105592,4024,0.005760107130267166,0.625,0.625,,,,,
504,2110016,4032,0.009096663569671233,0.875,0.875,,,,,
505,2114632,4040,0.004467087816211246,1.0,1.0,0.0123420497881564,0.625,0.625,,
506,2119952,4048,0.008618881765710178,0.875,0.875,,,,,
507,2124376,4056,0.006854375369870822,0.75,0.75,,,,,
508,2128544,4064,0.006414817362756086,0.75,0.75,,,,,
509,2133928,4072,0.008564389362058215,0.75,0.75,,,,,
510,2139568,4080,0.00859344055924712,0.75,0.75,,,,,
511,2143864,4088,0.008943502484488055,0.75,0.75,,,,,
512,2147200,4096,0.00781773298183838,1.0,1.0,,,,,
513,2150472,4104,0.008408837940604827,0.75,0.75,0.00841524129675865,0.75,0.75,,
514,2153744,4112,0.010753517492656628,0.75,0.75,,,,,
515,2156952,4120,0.009878061709882785,0.875,0.875,,,,,
516,2160800,4128,0.012846864677154592,0.625,0.625,,,,,
517,2165288,4136,0.006318660319128125,0.75,0.75,,,,,
518,2168880,4144,0.009105534627763914,0.875,0.875,,,,,
519,2171768,4152,0.008747306742843056,0.625,0.625,,,,,
520,2175040,4160,0.009004099228831679,0.625,0.625,,,,,
521,2179336,4168,0.012335717141292151,0.875,0.875,0.00899521221770929,0.375,0.375,,
522,2184528,4176,0.005576632893758281,0.875,0.875,,,,,
523,2188888,4184,0.006084900341338928,0.875,0.875,,,,,
524,2192096,4192,0.009921828338915872,0.75,0.75,,,,,
525,2195624,4200,0.009200561195634019,1.0,1.0,,,,,
526,2198576,4208,0.008135579386841871,0.625,0.625,,,,,
527,2202424,4216,0.010041155901753739,1.0,1.0,,,,,
528,2206976,4224,0.007476619743923914,0.75,0.75,,,,,
529,2213192,4232,0.005787693322290457,0.5,0.5,0.004466441909978291,0.75,0.75,,
530,2218000,4240,0.007154710593951871,0.875,0.875,,,,,
531,2221784,4248,0.005263566561368824,0.875,0.875,,,,,
532,2225056,4256,0.01325360408699237,0.625,0.625,,,,,
533,2229672,4264,0.008415472216387,0.375,0.375,,,,,
534,2233264,4272,0.006897790009597481,0.875,0.875,,,,,
535,2238584,4280,0.005833694617034002,0.75,0.75,,,,,
536,2243840,4288,0.006865352079513491,0.875,0.875,,,,,
537,2248008,4296,0.005249859178508868,0.875,0.875,0.011272678549775034,0.375,0.375,,
538,2252240,4304,0.006605407123049008,0.75,0.75,,,,,
539,2256408,4312,0.00829140287604491,0.75,0.75,,,,,
540,2261856,4320,0.0077469408889323625,1.0,1.0,,,,,
541,2266920,4328,0.009467892688429775,0.625,0.625,,,,,
542,2270320,4336,0.009377129060327621,0.75,0.75,,,,,
543,2273400,4344,0.009675835074570665,0.875,0.875,,,,,
544,2278272,4352,0.01013066701386827,0.75,0.75,,,,,
545,2283720,4360,0.006213635096114985,0.625,0.625,0.006527295475596475,0.625,0.625,,
546,2288336,4368,0.006473678327973135,0.875,0.875,,,,,
547,2293016,4376,0.008964553649461235,0.875,0.875,,,,,
548,2296672,4384,0.0057064508215392395,0.875,0.875,,,,,
549,2301800,4392,0.0066380794606060375,0.5,0.5,,,,,
550,2305776,4400,0.0049751178101157265,1.0,1.0,,,,,
551,2309688,4408,0.007483649917198408,1.0,1.0,,,,,
552,2312832,4416,0.006945001738677219,1.0,1.0,,,,,
553,2318408,4424,0.0070091572026046035,0.75,0.75,0.010750272482173603,0.75,0.75,,
554,2321040,4432,0.007215268909006927,0.75,0.75,,,,,
555,2324376,4440,0.0075298965075711035,0.5,0.5,,,,,
556,2327776,4448,0.011133930987847521,0.875,0.875,,,,,
557,2332520,4456,0.00802097238235085,0.75,0.75,,,,,
558,2336240,4464,0.008693186323894814,0.75,0.75,,,,,
559,2339768,4472,0.010117993651416544,0.875,0.875,,,,,
560,2343424,4480,0.008376690879923803,0.875,0.875,,,,,
561,2347080,4488,0.009345106764136584,0.75,0.75,0.010861932834958453,0.625,0.625,,
562,2351184,4496,0.006116323329385222,0.75,0.75,,,,,
563,2355992,4504,0.00521781599412999,0.75,0.75,,,,,
564,2359520,4512,0.008658479129721125,0.625,0.625,,,,,
565,2364712,4520,0.011598483876167595,0.75,0.75,,,,,
566,2369840,4528,0.005708954538592022,1.0,1.0,,,,,
567,2374328,4536,0.007026748010338826,0.875,0.875,,,,,
568,2378688,4544,0.008484184885699396,0.75,0.75,,,,,
569,2382408,4552,0.011165440132021705,0.625,0.625,0.007630129774477616,0.75,0.75,,
570,2388432,4560,0.005043512382562699,1.0,1.0,,,,,
571,2391704,4568,0.008764763446795781,0.875,0.875,,,,,
572,2395168,4576,0.00853766659485624,0.875,0.875,,,,,
573,2398824,4584,0.008327791397941365,0.75,0.75,,,,,
574,2402160,4592,0.010031119093152418,0.75,0.75,,,,,
575,2405176,4600,0.009253291845388333,0.75,0.75,,,,,
576,2408256,4608,0.010679153029886345,0.875,0.875,,,,,
577,2413512,4616,0.004912376089621996,0.625,0.625,0.007207594594567906,0.875,0.875,,
578,2418128,4624,0.007238787517371639,0.875,0.875,,,,,
579,2423064,4632,0.007949746514843356,0.75,0.75,,,,,
580,2427296,4640,0.005844093771408136,0.75,0.75,,,,,
581,2431976,4648,0.006916254654161581,0.75,0.75,,,,,
582,2436208,4656,0.005811715897081633,0.875,0.875,,,,,
583,2439992,4664,0.0070407823548786505,0.75,0.75,,,,,
584,2443904,4672,0.006687968131726914,0.875,0.875,,,,,
585,2446600,4680,0.012327179869823198,0.5,0.5,0.007254526286797815,0.75,0.75,,
586,2449488,4688,0.010411686924988565,0.875,0.875,,,,,
587,2452888,4696,0.007998676267117626,1.0,1.0,,,,,
588,2456224,4704,0.0077517827152055315,0.875,0.875,,,,,
589,2459048,4712,0.006458919018708703,0.875,0.875,,,,,
590,2462960,4720,0.007012776448161913,0.875,0.875,,,,,
591,2469176,4728,0.005157235618037887,0.625,0.625,,,,,
592,2473920,4736,0.005530969044891179,0.75,0.75,,,,,
593,2478600,4744,0.009073314929111452,0.875,0.875,0.0076895111534760335,0.75,0.75,,
594,2481680,4752,0.010892002037839304,0.75,0.75,,,,,
595,2485464,4760,0.007726300649520583,0.875,0.875,,,,,
596,2490720,4768,0.006835627706981279,0.875,0.875,,,,,
597,2495976,4776,0.008424420791462212,0.75,0.75,,,,,
598,2499248,4784,0.008328606062407644,0.875,0.875,,,,,
599,2502904,4792,0.012365718308066757,0.625,0.625,,,,,
600,2507072,4800,0.004216746540342202,1.0,1.0,,,,,
601,2510984,4808,0.011799359899743376,0.75,0.75,0.006545276557577666,0.875,0.875,,
602,2514704,4816,0.007923747063555989,0.875,0.875,,,,,
603,2518680,4824,0.00635081546599366,0.625,0.625,,,,,
604,2523168,4832,0.007792411959447275,0.75,0.75,,,,,
605,2525928,4840,0.005924278331466869,1.0,1.0,,,,,
606,2529392,4848,0.004711741299678962,0.75,0.75,,,,,
607,2534200,4856,0.006734471819690358,0.625,0.625,,,,,
608,2538112,4864,0.007664571840998801,0.875,0.875,,,,,
609,2541512,4872,0.006337810711276505,0.875,0.875,0.006372342177774336,0.875,0.875,,
610,2544528,4880,0.010352855952426252,0.625,0.625,,,,,
611,2548184,4888,0.010253684473981138,0.875,0.875,,,,,
612,2552928,4896,0.005515766592854879,0.75,0.75,,,,,
613,2556712,4904,0.008415609808807427,1.0,1.0,,,,,
614,2560176,4912,0.00944959187493507,0.75,0.75,,,,,
615,2565816,4920,0.00679708443329885,1.0,1.0,,,,,
616,2569152,4928,0.007006259000118752,1.0,1.0,,,,,
617,2572872,4936,0.007985247730250911,0.75,0.75,0.007361489962206805,0.875,0.875,,
618,2576464,4944,0.011402115729536344,0.75,0.75,,,,,
619,2582040,4952,0.005905305322989816,0.875,0.875,,,,,
620,2587680,4960,0.004609350092502558,0.875,0.875,,,,,
621,2591464,4968,0.00811387406971464,0.875,0.875,,,,,
622,2596272,4976,0.004832426948318116,0.625,0.625,,,,,
623,2600312,4984,0.008617675807876693,0.75,0.75,,,,0.7770000100135803,0.7412771311841246
624,2604416,4992,0.008097422091564804,0.75,0.75,,,,,
625,2609416,5000,0.008318590922005849,0.75,0.75,0.006460004175736835,0.875,0.875,,
626,2613584,5008,0.0064901096755289635,0.875,0.875,,,,,
627,2617432,5016,0.010221715289377025,1.0,1.0,,,,,
628,2620768,5024,0.008152526140050773,0.625,0.625,,,,,
629,2624296,5032,0.00867021955468507,1.0,1.0,,,,,
630,2629680,5040,0.006974464458900475,0.75,0.75,,,,,
631,2632760,5048,0.012183462457654242,0.375,0.375,,,,,
632,2636480,5056,0.011468775870393702,0.75,0.75,,,,,
633,2642312,5064,0.007454926001768124,0.875,0.875,0.012799782479551058,0.5,0.5,,
634,2645712,5072,0.00828645492800495,0.75,0.75,,,,,
635,2650776,5080,0.0076168857784969495,0.75,0.75,,,,,
636,2654560,5088,0.00763668250288849,0.75,0.75,,,,,
637,2658280,5096,0.007111842563990251,0.875,0.875,,,,,
638,2663920,5104,0.006087768583724307,0.75,0.75,,,,,
639,2668152,5112,0.006034394257003409,0.625,0.625,,,,,
640,2672320,5120,0.005766250527182201,0.875,0.875,,,,,
641,2675208,5128,0.009299954005933524,0.75,0.75,0.006704564111324686,0.875,0.875,,
642,2679696,5136,0.008873554335390584,0.625,0.625,,,,,
643,2683544,5144,0.006260123099101118,0.625,0.625,,,,,
644,2686496,5152,0.008628908269886245,0.625,0.625,,,,,
645,2690856,5160,0.007173626783566265,0.875,0.875,,,,,
646,2696240,5168,0.00526295427648637,0.75,0.75,,,,,
647,2700664,5176,0.008663674036564569,1.0,1.0,,,,,
648,2704576,5184,0.008865779917781012,0.875,0.875,,,,,
649,2708168,5192,0.009715790211798431,0.625,0.625,0.004644520415605599,0.75,0.75,,
650,2711568,5200,0.008394888883864847,0.75,0.75,,,,,
651,2715288,5208,0.008012607773124198,0.875,0.875,,,,,
652,2719712,5216,0.007714583294480801,0.625,0.625,,,,,
653,2723688,5224,0.007371070399571631,0.75,0.75,,,,,
654,2728944,5232,0.010452611703723956,0.875,0.875,,,,,
655,2732472,5240,0.007753858105879707,0.75,0.75,,,,,
656,2735808,5248,0.007746238804680559,0.875,0.875,,,,,
657,2739592,5256,0.006538717913571521,1.0,1.0,0.011291012710156801,0.75,0.75,,
658,2743440,5264,0.008065747885891266,0.75,0.75,,,,,
659,2748056,5272,0.005271118782459262,0.875,0.875,,,,,
660,2751968,5280,0.008515773474427828,0.625,0.625,,,,,
661,2755432,5288,0.004777516442243305,0.875,0.875,,,,,
662,2760176,5296,0.008885994209808349,1.0,1.0,,,,,
663,2763128,5304,0.011285945720935213,0.75,0.75,,,,,
664,2766784,5312,0.006388054953966266,1.0,1.0,,,,,
665,2771080,5320,0.00589156721723243,0.875,0.875,0.015561790038862778,0.75,0.75,,
666,2775952,5328,0.00517519985022032,0.75,0.75,,,,,
667,2779864,5336,0.00850876326685867,0.625,0.625,,,,,
668,2783328,5344,0.004969621080809771,0.875,0.875,,,,,
669,2787944,5352,0.0058960418788823665,0.625,0.625,,,,,
670,2791472,5360,0.005620757578365123,1.0,1.0,,,,,
671,2794936,5368,0.008280646748290935,0.875,0.875,,,,,
672,2798336,5376,0.0067643156395638835,0.75,0.75,,,,,
673,2802440,5384,0.009835249512527575,0.625,0.625,0.009389598157091093,0.5,0.5,,
674,2805392,5392,0.007926239836885727,0.875,0.875,,,,,
675,2809880,5400,0.007499177504677224,0.75,0.75,,,,,
676,2813024,5408,0.008655954215429031,0.625,0.625,,,,,
677,2816040,5416,0.003929232689685408,1.0,1.0,,,,,
678,2819888,5424,0.009106200493272128,0.625,0.625,,,,,
679,2822328,5432,0.010465365452629553,0.875,0.875,,,,,
680,2828736,5440,0.007108829887177255,0.5,0.5,,,,,
681,2831816,5448,0.009245486571089015,0.75,0.75,0.004760575197457796,1.0,1.0,,
682,2834832,5456,0.00849308532632782,0.875,0.875,,,,,
683,2839640,5464,0.008423713458396724,0.875,0.875,,,,,
684,2843360,5472,0.007738771801155997,0.75,0.75,,,,,
685,2847336,5480,0.006981797465412714,1.0,1.0,,,,,
686,2851184,5488,0.007578410396130096,0.875,0.875,,,,,
687,2854904,5496,0.007106245112298012,0.875,0.875,,,,,
688,2858432,5504,0.00741883363492542,0.875,0.875,,,,,
689,2861960,5512,0.008155332772240991,0.875,0.875,0.009297138190175233,0.875,0.875,,
690,2864592,5520,0.00679070807076146,1.0,1.0,,,,,
691,2868376,5528,0.010878467987108446,0.625,0.625,,,,,
692,2873952,5536,0.008932126287990725,0.625,0.625,,,,,
693,2877544,5544,0.01077844565780801,0.75,0.75,,,,,
694,2880816,5552,0.010257715034651586,0.5,0.5,,,,,
695,2883832,5560,0.00812897870501658,0.875,0.875,,,,,
696,2889152,5568,0.003789804084620275,1.0,1.0,,,,,
697,2892488,5576,0.0061995960522994295,0.875,0.875,0.007645700542436254,0.875,0.875,,
698,2895376,5584,0.0063773248539656996,0.875,0.875,,,,,
699,2898584,5592,0.009516254242512689,0.875,0.875,,,,,
700,2902944,5600,0.008925255700434995,0.75,0.75,,,,,
701,2908968,5608,0.004667339315498556,0.875,0.875,,,,,
702,2911984,5616,0.00832708881321901,1.0,1.0,,,,,
703,2916280,5624,0.009009456490512107,0.875,0.875,,,,,
704,2919616,5632,0.00820888100450269,0.875,0.875,,,,,
705,2924104,5640,0.00861674059482985,0.875,0.875,0.005656633712562026,1.0,1.0,,
706,2929424,5648,0.00523855220679695,1.0,1.0,,,,,
707,2933016,5656,0.0066987097162508665,0.625,0.625,,,,,
708,2937504,5664,0.006232169775628879,1.0,1.0,,,,,
709,2942632,5672,0.006753116859037747,0.625,0.625,,,,,
710,2945840,5680,0.01152850517642523,0.75,0.75,,,,,
711,2949304,5688,0.0068513631036822295,0.875,0.875,,,,,
712,2953920,5696,0.008497403246138449,0.875,0.875,,,,,
713,2957896,5704,0.007021491799278244,0.75,0.75,0.0090918511021605,0.625,0.625,,
714,2965392,5712,0.004530184296422549,0.75,0.75,,,,,
715,2969048,5720,0.010540778133398467,0.625,0.625,,,,,
716,2972384,5728,0.005909895872669378,1.0,1.0,,,,,
717,2976808,5736,0.006280952697501639,0.875,0.875,,,,,
718,2980336,5744,0.008366351704069087,0.75,0.75,,,,,
719,2984120,5752,0.005515876966748783,0.875,0.875,,,,,
720,2986816,5760,0.00868348610475729,0.875,0.875,,,,,
721,2991176,5768,0.0073370704254715775,1.0,1.0,0.009478267188739228,0.875,0.875,,
722,2997456,5776,0.007247155690423158,0.75,0.75,,,,,
723,3000728,5784,0.007598806839689194,0.625,0.625,,,,,
724,3005024,5792,0.00492530855026927,0.75,0.75,,,,,
725,3008744,5800,0.010374903128373972,0.75,0.75,,,,,
726,3014576,5808,0.007298813130653888,0.875,0.875,,,,,
727,3018680,5816,0.009763266447731705,0.625,0.625,,,,,
728,3023232,5824,0.007096206238812512,0.625,0.625,,,,,
729,3026696,5832,0.00970310111474033,0.875,0.875,0.005817238921988475,1.0,1.0,,
730,3033040,5840,0.007217944251152541,0.75,0.75,,,,,
731,3036312,5848,0.006021646806758337,0.875,0.875,,,,,
732,3040352,5856,0.0071169841174856556,0.625,0.625,,,,,
733,3045160,5864,0.005051860717053832,0.75,0.75,,,,,
734,3050096,5872,0.007377913817576101,0.875,0.875,,,,,
735,3054136,5880,0.007542572968134387,0.75,0.75,,,,,
736,3058816,5888,0.006229912169349206,1.0,1.0,,,,,
737,3063240,5896,0.006283530153733557,0.875,0.875,0.004816591605437104,0.875,0.875,,
738,3067088,5904,0.006613575092541025,0.875,0.875,,,,,
739,3071896,5912,0.006718222057379903,0.75,0.75,,,,,
740,3076256,5920,0.006688698748596991,0.875,0.875,,,,,
741,3080424,5928,0.007362025967582853,0.625,0.625,,,,,
742,3084464,5936,0.00514896839813715,0.875,0.875,,,,,
743,3087608,5944,0.009017851686494289,0.875,0.875,,,,,
744,3090688,5952,0.00904427860985039,0.75,0.75,,,,,
745,3094216,5960,0.00864551063186009,0.75,0.75,0.006016513572430474,0.875,0.875,,
746,3098256,5968,0.006657003180116249,0.75,0.75,,,,,
747,3101464,5976,0.009528841870815909,0.625,0.625,,,,,
748,3105632,5984,0.008843077282037613,0.625,0.625,,,,,
749,3109288,5992,0.008681494443088494,0.75,0.75,,,,,
750,3113968,6000,0.006656093193438941,0.875,0.875,,,,,
751,3117112,6008,0.011126355190612046,0.875,0.875,,,,,
752,3120896,6016,0.006082077388816435,1.0,1.0,,,,,
753,3124680,6024,0.009744739006572252,0.875,0.875,0.010380857723029628,0.75,0.75,,
754,3127760,6032,0.0077994324281050785,0.75,0.75,,,,,
755,3131864,6040,0.005954377455199229,1.0,1.0,,,,,
756,3138912,6048,0.0050641608935185715,1.0,1.0,,,,,
757,3141992,6056,0.008048731102827604,0.875,0.875,,,,,
758,3148080,6064,0.005394899146199752,0.875,0.875,,,,,
759,3151544,6072,0.006231933981711437,0.875,0.875,,,,,
760,3156480,6080,0.008224558411913697,1.0,1.0,,,,,
761,3159432,6088,0.013193178629469386,0.5,0.5,0.006810619163608657,0.625,0.625,,
762,3163472,6096,0.007634630445931445,0.625,0.625,,,,,
763,3166616,6104,0.008796830100489449,1.0,1.0,,,,,
764,3170720,6112,0.009043702681547996,0.75,0.75,,,,,
765,3175656,6120,0.006948469451392176,0.75,0.75,,,,,
766,3180528,6128,0.007093810283186008,0.75,0.75,,,,,
767,3184696,6136,0.007202997542424633,0.375,0.375,,,,,
768,3188224,6144,0.005426260134294721,0.75,0.75,,,,,
769,3191624,6152,0.009625241701054865,0.75,0.75,0.007566461861834977,0.625,0.625,,
770,3195792,6160,0.007825119076616835,0.75,0.75,,,,,
771,3199512,6168,0.011032412928563077,0.625,0.625,,,,,
772,3204896,6176,0.007024587979463353,1.0,1.0,,,,,
773,3208040,6184,0.010800335717163484,0.875,0.875,,,,,
774,3212016,6192,0.006909355801569975,0.875,0.875,,,,,
775,3216376,6200,0.006632493232804381,1.0,1.0,,,,,
776,3221056,6208,0.004944836943328461,0.75,0.75,,,,,
777,3225224,6216,0.007982267611230628,0.625,0.625,0.008992170174271175,0.75,0.75,,
778,3229200,6224,0.007274507879849779,0.875,0.875,,,,,
779,3232088,6232,0.00911118157860068,1.0,1.0,,,,,
780,3237280,6240,0.007207636207718808,0.875,0.875,,,,,
781,3240744,6248,0.007455001801449347,0.75,0.75,,,,,
782,3246832,6256,0.005736845592664974,0.625,0.625,,,,,
783,3250360,6264,0.00838568906854725,0.75,0.75,,,,,
784,3253824,6272,0.006767762344971002,0.875,0.875,,,,,
785,3256968,6280,0.011921196832527275,0.625,0.625,0.004256178880082647,0.875,0.875,,
786,3262992,6288,0.004852032962224806,0.75,0.75,,,,,
787,3266392,6296,0.0062666890519007855,0.625,0.625,,,,,
788,3270624,6304,0.00960333840002207,1.0,1.0,,,,,
789,3274728,6312,0.006342708710430069,0.875,0.875,,,,,
790,3279216,6320,0.009081436145414403,0.75,0.75,,,,,
791,3284792,6328,0.006992246932996127,0.75,0.75,,,,,
792,3290624,6336,0.004561337936298678,0.875,0.875,,,,,
793,3294216,6344,0.009089172361304798,0.75,0.75,0.0075134511108331,0.625,0.625,,
794,3298384,6352,0.009239714301708755,0.875,0.875,,,,,
795,3301848,6360,0.006802699342494077,0.875,0.875,,,,,
796,3307680,6368,0.006334474622766549,0.875,0.875,,,,,
797,3313192,6376,0.00653742900725116,0.75,0.75,,,,,
798,3317424,6384,0.0059651670339365,1.0,1.0,,,,,
799,3320696,6392,0.008430302477662965,1.0,1.0,,,,,
800,3325952,6400,0.006187390028745923,0.875,0.875,,,,,
801,3328968,6408,0.006012248351049141,1.0,1.0,0.006788077651626891,0.75,0.75,,
802,3333072,6416,0.006606110691362816,1.0,1.0,,,,,
803,3336344,6424,0.009554112748193516,0.875,0.875,,,,,
804,3340192,6432,0.008120360244454523,0.625,0.625,,,,,
805,3344616,6440,0.009911684581288523,0.625,0.625,,,,,
806,3348784,6448,0.00744034122413925,0.875,0.875,,,,,
807,3353528,6456,0.007077138428468439,0.875,0.875,,,,,
808,3356992,6464,0.008939575661031962,0.875,0.875,,,,,
809,3360968,6472,0.006163214481142163,0.875,0.875,0.0076151139312409764,0.625,0.625,,
810,3363664,6480,0.009228831801315372,0.625,0.625,,,,,
811,3368600,6488,0.006572051118357023,0.875,0.875,,,,,
812,3371872,6496,0.006771470520407021,1.0,1.0,,,,,
813,3377512,6504,0.005082437055526511,0.875,0.875,,,,,
814,3381808,6512,0.006926874644559333,0.625,0.625,,,,,
815,3386424,6520,0.005686124984242379,0.75,0.75,,,,,
816,3389376,6528,0.006998121255337013,1.0,1.0,,,,,
817,3393096,6536,0.00965016512674932,0.625,0.625,0.00772992234789569,0.625,0.625,,
818,3397456,6544,0.005451408195611475,1.0,1.0,,,,,
819,3401048,6552,0.007476630990944412,0.625,0.625,,,,,
820,3404320,6560,0.005036498884095813,1.0,1.0,,,,,
821,3407080,6568,0.01035619418681755,0.5,0.5,,,,,
822,3410864,6576,0.009899813243332287,0.875,0.875,,,,,
823,3414584,6584,0.008702795148881132,0.625,0.625,,,,,
824,3418496,6592,0.006190257751943196,0.625,0.625,,,,,
825,3422984,6600,0.006867110333695118,0.75,0.75,0.007214924737554453,0.75,0.75,,
826,3426960,6608,0.007911800075627149,0.75,0.75,,,,,
827,3431768,6616,0.006978717123795003,1.0,1.0,,,,,
828,3434912,6624,0.008901666693541388,0.75,0.75,,,,,
829,3439656,6632,0.006835908820932949,0.625,0.625,,,,,
830,3443824,6640,0.008046481961407857,0.875,0.875,,,,,
831,3447480,6648,0.009221691608792956,0.75,0.75,,,,,
832,3452864,6656,0.006145130459318867,1.0,1.0,,,,,
833,3457288,6664,0.007337959570220462,0.75,0.75,0.010170933492138847,0.75,0.75,,
834,3461456,6672,0.008441432429812353,0.875,0.875,,,,,
835,3465496,6680,0.004217170971216685,0.875,0.875,,,,,
836,3469344,6688,0.007466505128958307,0.5,0.5,,,,,
837,3472936,6696,0.006229745106988595,1.0,1.0,,,,,
838,3477744,6704,0.0060303184910751925,0.75,0.75,,,,,
839,3481528,6712,0.006496660342861212,1.0,1.0,,,,,
840,3486080,6720,0.009677434476735277,0.875,0.875,,,,,
841,3491272,6728,0.007152700276992727,1.0,1.0,0.006251825390006514,1.0,1.0,,
842,3497808,6736,0.006765870490060111,0.75,0.75,,,,,
843,3502808,6744,0.006899814431481623,0.625,0.625,,,,,
844,3506400,6752,0.00744029643171189,1.0,1.0,,,,,
845,3511592,6760,0.006225600066004084,0.875,0.875,,,,,
846,3515504,6768,0.008293021846984078,0.875,0.875,,,,,
847,3521016,6776,0.005484529083227718,1.0,1.0,,,,,
848,3524800,6784,0.007736215961839766,0.75,0.75,,,,,
849,3529800,6792,0.005977240622010966,1.0,1.0,0.007119936794290432,0.75,0.75,,
850,3532624,6800,0.005705701310649377,0.875,0.875,,,,,
851,3535512,6808,0.005937066803587647,1.0,1.0,,,,,
852,3538976,6816,0.007749705073670469,0.625,0.625,,,,,
853,3542824,6824,0.00998991200033256,0.75,0.75,,,,,
854,3547184,6832,0.0054347802990839834,1.0,1.0,,,,,
855,3550584,6840,0.009554237578703079,0.75,0.75,,,,,
